site_country_code,admin_project_code,admin_data_partner,admin_project_contact,bldg_use_type,bldg_use_subtype,bldg_project_status,site_country,bldg_year_permit,bldg_year_complete,bldg_year_complete_interval,bldg_QTO_type,bldg_area_definition,bldg_area_gfa,bldg_area_hfa,bldg_area_interval,bldg_users_total,bldg_floors_ag,bldg_floors_bg,bldg_struct_type,bldg_roof_type,bldg_energy_class_general,bldg_energy_class_country,bldg_certification,inv_energy_consumption,inv_mat_mass_total,inv_mat_mass_total_m2,inv_mat_mass_total_capita,inv_mat_mass_sum_top_5,inv_mat_mass_ratio,inv_mat_1_type,inv_mat_1_mass,inv_mat_2_type,inv_mat_2_mass,inv_mat_3_type,inv_mat_3_mass,inv_mat_4_type,inv_mat_4_mass,inv_mat_5_type,inv_mat_5_mass,mass_aluminium,mass_bamboo,mass_brass_copper,mass_cement_mortar,mass_ceramics,mass_concrete_reinforced,mass_concrete_wo_reinforcement,mass_earth,mass_EPS_XPS,mass_fungi,mass_glass,mass_metals,mass_plastics,mass_steel_reinforcement,mass_stone,mass_stone_wool,mass_straw_hemp,mass_wood,mass_other,eurostat_metal_materials,eurostat_non-metallic_minerals,eurostat_fossil_energy_materials,eurostat_biomass_based_materials,lca_RSP,lca_software,lca_database,lca_scenarios_decarbonisation,scope_parts,scope_LCS,scope_LCM,scope_parts_1_ground,scope_parts_2_structure,scope_parts_3_secondary,scope_parts_4_finishes,scope_parts_5_mechanical,scope_parts_6_electrical,scope_parts_6+_renewables,scope_parts_7_facilities,scope_parts_8_fittings,scope_LCS_A123,scope_LCS_A4,scope_LCS_A5,scope_LCS_B1,scope_LCS_B2,scope_LCS_B3,scope_LCS_B4,scope_LCS_B5,scope_LCS_B6,scope_LCS_B7,scope_LCS_B8,scope_LCS_C1,scope_LCS_C2,scope_LCS_C3,scope_LCS_C4,scope_LCS_D,scope_handling_D,GHG_sum_em,GHG_sum_em_m2a,GHG_sum_em_capita_a,GHG_A_m2a,GHG_B_em_m2a,GHG_B_op_m2a,GHG_C_m2a,GHG_A_capita_a,GHG_B_em_capita_a,GHG_B_op_capita_a,GHG_C_capita_a,GHG_A1_m2a,GHG_A2_m2a,GHG_A3_m2a,GHG_A4_m2a,GHG_A5_m2a,GHG_B1_m2a,GHG_B2_m2a,GHG_B3_m2a,GHG_B4_m2a,GHG_B6_m2a,GHG_B7_m2a,GHG_C1_m2a,GHG_C2_m2a,GHG_C3_m2a,GHG_C4_m2a,GHG_A123_m2a,GHG_A45_m2a,GHG_B1234_m2a,GHG_B5_m2a,GHG_B67_m2a,GHG_C12_m2a,GHG_C34_m2a,GHG_D_m2a,GHG_A123_m2a_APEN,GHG_A45_m2a_APEN,GHG_B1234_m2a_APEN,GHG_B5_m2a_APEN,GHG_B67_m2a_APEN,GHG_C12_m2a_APEN,GHG_C34_m2a_APEN,GHG_D_m2a_APEN,GHG_sum_em_m2a_APEN,GHG_sum_op_m2a_APEN,GHG_A123_m2a_harm,GHG_A45_m2a_harm,GHG_B1234_m2a_harm,GHG_B5_m2a_harm,GHG_B67_m2a_harm,GHG_C12_m2a_harm,GHG_C34_m2a_harm,GHG_sum_em_m2a_harm,GHG_A123_m2a_harm_LCM,GHG_A45_m2a_harm_LCM,GHG_B1234_m2a_harm_LCM,GHG_B5_m2a_harm_LCM,GHG_C12_m2a_harm_LCM,GHG_C34_m2a_harm_LCM,GHG_P1_sum_m2a,GHG_P1_A123_m2a,GHG_P1_A45_m2a,GHG_P1_B1234_m2a,GHG_P1_B5_m2a,GHG_P1_C12_m2a,GHG_P1_C34_m2a,GHG_P1_D_m2a,GHG_P2_sum_m2a,GHG_P2_A123_m2a,GHG_P2_A45_m2a,GHG_P2_B1234_m2a,GHG_P2_B5_m2a,GHG_P2_C12_m2a,GHG_P2_C34_m2a,GHG_P2_D_m2a,GHG_P34_sum_m2a,GHG_P34_A123_m2a,GHG_P34_A45_m2a,GHG_P34_B1234_m2a,GHG_P34_B5_m2a,GHG_P34_C12_m2a,GHG_P34_C34_m2a,GHG_P34_D_m2a,GHG_P4_sum_m2a,GHG_P4_A123_m2a,GHG_P4_A45_m2a,GHG_P4_B1234_m2a,GHG_P4_B5_m2a,GHG_P4_C12_m2a,GHG_P4_C34_m2a,GHG_P4_D_m2a,GHG_P56_sum_m2a,GHG_P56_A123_m2a,GHG_P56_A45_m2a,GHG_P56_B1234_m2a,GHG_P56_B5_m2a,GHG_P56_C12_m2a,GHG_P56_C34_m2a,GHG_P56_D_m2a,GHG_P78_sum_m2a,GHG_P78_A123_m2a,GHG_P78_A45_m2a,GHG_P78_B1234_m2a,GHG_P78_B5_m2a,GHG_P78_C12_m2a,GHG_P78_C34_m2a,GHG_P78_D_m2a,GHG_sum_em_m2pertonGHG_a,GHG_sum_em_m2pertonGHG,GHG_sum_op_m2pertonGHG_a,GHG_sum_op_m2pertonGHG,GHG_sum_em_cappertonGHG_a,GHG_sum_em_cappertonGHG,GHG_sum_op_cappertonGHG_a,GHG_sum_op_cappertonGHG,ratio_A123_LCM,ratio_A45_LCM,ratio_B1234_LCM,ratio_B5_LCM,ratio_C12_LCM,ratio_C34_LCM,ratio_A123_parts,ratio_A45_parts,ratio_B1234_parts,ratio_B5_parts,ratio_C12_parts,ratio_C34_parts
BE,MFH_small_P4_EPB-solid,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,950,,0-5000,24,,,massive brick,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,11.98191956,474.2843158,7.471824596,4.033840347,,0.476254613,295.7597236,159.6728471,,18.8517451,,,,,,,,,,,,,,,,6.592654819,0.879169777,4.033840347,,28.46673368,0.277205584,0.199049029,,,,,,,,,,,,7.911185783,1.055003732,4.033840347,,28.46673368,0.332646701,0.238858834,13.5715354,,,,,,,3.209014301,2.662933614,0.387146227,,,0.150270085,0.008664376,,0.567697588,0.326141658,0.040160107,0.18681533,,0.012475888,0.002104604,,1.945607413,1.081185518,0.11980248,0.585768697,,0.039110819,0.119739899,,5.525679239,2.16621533,0.381021269,2.819054798,,0.104832089,0.054555754,,3.748221451,1.734191384,0.114852317,1.875829097,,0.010181578,0.013167074,,,,,,,,,,83.45908143,1.390984691,35.12872292,0.585478715,2.108439952,0.035140666,,,0.58292489,0.077736505,0.297228002,,0.024510617,0.017599986,0.58292489,0.077736505,0.297228002,,0.024510617,0.017599986
BE,MFH_small_P4_EPB-timber,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,950,,0-5000,24,,,frame wood,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,8.864852856,350.9004256,5.531884002,3.000413568,,0.332555285,218.9704084,118.7663704,,13.16364672,,,,,,,,,,,,,,,,4.967636191,0.564247811,3.000413568,,28.41310962,0.196142838,0.136412448,,,,,,,,,,,,5.961163429,0.677097374,3.000413568,,28.41310962,0.235371405,0.163694937,10.03774071,,,,,,,3.209014301,2.662933614,0.387146227,,,0.150270085,0.008664376,,0.383767275,0.160919143,0.015169983,0.198933313,,0.005670402,0.003074433,,1.133929589,0.598354819,0.051366073,0.458610023,,0.013716683,0.011881991,,3.062368098,1.175988589,0.12673496,1.590597456,,0.047216165,0.121830927,,3.748221451,1.734191384,0.114852317,1.875829097,,0.010181578,0.013167074,,,,,,,,,,112.8050309,1.880083848,35.19502136,0.586583689,2.849811306,0.047496855,,,0.593875016,0.067455157,0.298913237,,0.023448644,0.016307946,0.593875016,0.067455157,0.298913237,,0.023448644,0.016307946
BE,MFH_small_P4_Passive,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,950,,0-5000,24,,,massive brick,,New Advanced,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,12.51849048,495.5235816,7.733649563,4.250282917,,0.534558003,306.1236285,168.2403655,,21.15958763,,,,,,,,,,,,,,,,6.84580542,0.887844143,4.250282917,,25.39136059,0.273787463,0.26077054,,,,,,,,,,,,8.214966504,1.065412972,4.250282917,,25.39136059,0.328544956,0.312924648,14.172132,,,,,,,3.209014301,2.662933614,0.387146227,,,0.150270085,0.008664376,,0.567697588,0.326141658,0.040160107,0.18681533,,0.012475888,0.002104604,,2.289850642,1.255318231,0.131702875,0.708635937,,0.040162753,0.154030845,,5.657089026,2.205066162,0.374866749,2.893715557,,0.099738863,0.083701694,,3.748221451,1.734191384,0.114852317,1.875829097,,0.010181578,0.013167074,,,,,,,,,,79.8818357,1.331363928,39.3834744,0.65639124,2.018067428,0.033634457,,,0.579656364,0.075176619,0.299904271,,0.023182465,0.02208028,0.579656364,0.075176619,0.299904271,,0.023182465,0.02208028
BE,MFH_small_P5_EPB-solid,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,190,,0-5000,3,,,massive brick,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,16.70497167,1057.981539,10.71261037,5.396261011,,0.596100292,678.4653231,341.7631973,,37.75301846,,,,,,,,,,,,,,,,9.517184603,1.195425762,5.396261011,,23.49855092,0.374232917,0.221867375,,,,,,,,,,,,11.42062152,1.434510915,5.396261011,,23.49855092,0.4490795,0.26624085,18.9667138,,,,,,,4.193157508,3.479604336,0.505876557,,,0.196355041,0.011321574,,0.496024158,0.284965349,0.03508978,0.163229365,,0.010900772,0.001838892,,2.288119759,1.337573262,0.149812294,0.630150613,,0.048517107,0.122066482,,4.545599322,1.831429498,0.307904443,2.261109196,,0.087860971,0.057295213,,4.22138802,1.953111584,0.129351001,2.112629304,,0.011466877,0.014829254,,,,,,,,,,59.8624182,0.99770697,42.5558156,0.709263593,0.945196077,0.015753268,,,0.602140236,0.075633076,0.284512176,,0.023677243,0.014037268,0.602140236,0.075633076,0.284512176,,0.023677243,0.014037268
BE,MFH_small_P5_EPB-timber,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,190,,0-5000,3,,,frame wood,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,13.3326923,844.4038459,8.503634923,4.379901956,,0.449155425,538.5635451,277.3937905,,28.44651026,,,,,,,,,,,,,,,,7.65092928,0.852705642,4.379901956,,23.4535791,0.284689034,0.164466392,,,,,,,,,,,,9.181115137,1.023246771,4.379901956,,23.4535791,0.34162684,0.19735967,15.12325037,,,,,,,4.193157508,3.479604336,0.505876557,,,0.196355041,0.011321574,,0.335315568,0.140602645,0.01325473,0.173817418,,0.004954498,0.002686277,,1.28659783,0.670051931,0.055257579,0.528080854,,0.015694506,0.017512959,,2.613124793,1.0322466,0.115767346,1.309940703,,0.046135295,0.109034849,,4.22138802,1.953111584,0.129351001,2.112629304,,0.011466877,0.014829254,,,,,,,,,,75.00360597,1.250060099,42.63741562,0.710623594,1.184267463,0.019737791,,,0.607086103,0.067660506,0.289613796,,0.022589512,0.013050083,0.607086103,0.067660506,0.289613796,,0.022589512,0.013050083
BE,MFH_small_P5_Passive,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,190,,0-5000,3,,,massive brick,,New Advanced,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,17.26837397,1093.663685,10.99129746,5.614024206,,0.663052306,696.1155055,355.5548664,,41.99331269,,,,,,,,,,,,,,,,9.787127061,1.204170395,5.614024206,,21.38745382,0.370213383,0.292838923,,,,,,,,,,,,11.74455247,1.445004474,5.614024206,,21.38745382,0.444256059,0.351406708,19.59924392,,,,,,,4.193157508,3.479604336,0.505876557,,,0.196355041,0.011321574,,0.496024158,0.284965349,0.03508978,0.163229365,,0.010900772,0.001838892,,2.647186388,1.526502258,0.162847842,0.749487743,,0.049775818,0.158572727,,4.690548299,1.874283144,0.301115822,2.343462276,,0.082242989,0.089444068,,4.22138802,1.953111584,0.129351001,2.112629304,,0.011466877,0.014829254,,,,,,,,,,57.90933193,0.965155532,46.75638384,0.779273064,0.914357873,0.015239298,,,0.599234977,0.073727562,0.286440856,,0.022667,0.017929605,0.599234977,0.073727562,0.286440856,,0.022667,0.017929605
BE,MFH-large_P6_EPB-solid,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,3600,,0-5000,90,,,massive brick,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,10.08444884,403.3779535,5.30742499,4.444748266,,0.332275582,212.2969996,177.7899306,,13.29102326,,,,,,,,,,,,,,,,4.71691647,0.59050852,4.444748266,,25.32602797,0.153700451,0.178575131,,,,,,,,,,,,5.660299764,0.708610223,4.444748266,,25.32602797,0.184440541,0.214290157,11.21238895,,,,,,,3.674901055,3.049540023,0.443352364,,,0.172086392,0.009922276,,0.530771412,0.304927609,0.037547873,0.174663833,,0.011664388,0.001967709,,2.637209754,1.50916851,0.166909175,0.76010737,,0.053480065,0.147544634,,4.417771645,1.759644254,0.298757635,2.219952115,,0.084807408,0.054610233,,3.900379097,1.804590234,0.119514704,1.951977676,,0.010594896,0.013701586,,,,,,,,,,99.16258351,1.652709725,39.48507051,0.658084508,2.479064588,0.041317743,,,0.504825492,0.063198862,0.396414028,,0.016449709,0.019111909,0.504825492,0.063198862,0.396414028,,0.016449709,0.019111909
BE,MFH-large_P6_EPB-timber,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,3600,,0-5000,90,,,frame wood,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,7.075751211,283.0300484,3.62618958,3.272110802,,0.177450828,145.0475832,130.8844321,,7.098033133,,,,,,,,,,,,,,,,3.321443576,0.304746004,3.272110802,,25.31275966,0.082116575,0.095334253,,,,,,,,,,,,3.985732291,0.365695205,3.272110802,,25.31275966,0.098539891,0.114401103,7.836479292,,,,,,,3.674901055,3.049540023,0.443352364,,,0.172086392,0.009922276,,0.358804939,0.150452076,0.014183244,0.185993595,,0.005301568,0.002874455,,1.480075186,0.756860278,0.060459017,0.626553101,,0.016680877,0.019521913,,2.553872624,1.007154829,0.112294235,1.28529621,,0.044439917,0.104687433,,3.900379097,1.804590234,0.119514704,1.951977676,,0.010594896,0.013701586,,,,,,,,,,141.3277503,2.355462504,39.50576758,0.65842946,3.533193757,0.058886563,,,0.508612623,0.046665753,0.41754858,,0.01257451,0.014598533,0.508612623,0.046665753,0.41754858,,0.01257451,0.014598533
BE,MFH-large_P6_Passive,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,3600,,0-5000,90,,,massive brick,,New Advanced,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,10.61180481,424.4721922,5.56690546,4.691059025,,0.353840321,222.6762184,187.642361,,14.15361283,,,,,,,,,,,,,,,,4.963582263,0.603323197,4.691059025,,22.82809665,0.153625621,0.2002147,,,,,,,,,,,,5.956298716,0.723987836,4.691059025,,22.82809665,0.184350745,0.24025764,11.79595396,,,,,,,3.674901055,3.049540023,0.443352364,,,0.172086392,0.009922276,,0.530771412,0.304927609,0.037547873,0.174663833,,0.011664388,0.001967709,,3.075393847,1.737185008,0.182498242,0.911381898,,0.054967519,0.189361179,,4.555137528,1.800255985,0.292324165,2.297996843,,0.079483333,0.085077201,,3.900379097,1.804590234,0.119514704,1.951977676,,0.010594896,0.013701586,,,,,,,,,,94.23467716,1.570577953,43.80566699,0.73009445,2.355866929,0.039264449,,,0.504944215,0.061375946,0.397683735,,0.015628303,0.020367801,0.504944215,0.061375946,0.397683735,,0.015628303,0.020367801
BE,MFH-medium_P6_EPB-solid,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,2230,,0-5000,33,,,massive brick,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,14.1060146,953.2246233,7.88483488,5.771724066,,0.449455658,532.8236904,390.0286263,,30.37230662,,,,,,,,,,,,,,,,7.009165531,0.875669349,5.771724066,,24.24322641,0.247139345,0.202316313,,,,,,,,,,,,8.410998637,1.050803219,5.771724066,,24.24322641,0.296567214,0.242779576,15.77287271,,,,,,,2.686438645,2.229285101,0.32410095,,,0.125799178,0.007253416,,0.622704259,0.357742932,0.044051394,0.204916674,,0.013684731,0.002308528,,2.546824754,1.485749021,0.16451925,0.713224891,,0.050915664,0.132415928,,4.330751098,1.689291366,0.291489967,2.217275372,,0.081929571,0.050764821,,1.7952008,0.8305864,0.055008215,0.898423409,,0.00487644,0.006306335,,,,,,,,,,70.89174569,1.181529095,41.24863511,0.687477252,1.049070676,0.017484511,,,0.533257244,0.066620915,0.365927258,,0.018802359,0.015392223,0.533257244,0.066620915,0.365927258,,0.018802359,0.015392223
BE,MFH-medium_P6_EPB-timber,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,2230,,0-5000,33,,,frame wood,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,10.71613648,724.1510411,5.991551382,4.421594047,,0.302991054,404.8836237,298.7925674,,20.47484999,,,,,,,,,,,,,,,,5.44578537,0.545766012,4.421594047,,22.37529462,0.162488293,0.140502761,,,,,,,,,,,,6.534942444,0.654919214,4.421594047,,22.37529462,0.194985951,0.168603313,11.97504497,,,,,,,2.686438645,2.229285101,0.32410095,,,0.125799178,0.007253416,,0.420952143,0.176511294,0.016639868,0.218208821,,0.006219832,0.003372328,,1.44030906,0.742526517,0.059658239,0.601104262,,0.016874529,0.020145514,,2.521952207,0.98872688,0.108840539,1.282677076,,0.042372858,0.099334854,,1.7952008,0.8305864,0.055008215,0.898423409,,0.00487644,0.006306335,,,,,,,,,,93.31721387,1.555286898,44.69214895,0.744869149,1.38092738,0.023015456,,,0.545713395,0.054690334,0.369234024,,0.016282691,0.014079556,0.545713395,0.054690334,0.369234024,,0.016282691,0.014079556
BE,MFH-medium_P6_Passive,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,2230,,0-5000,33,,,massive brick,,New Advanced,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,14.61732271,987.7766556,8.121838538,5.997899385,,0.497584782,548.8393921,405.3125948,,33.62466862,,,,,,,,,,,,,,,,7.238032497,0.883806041,5.997899385,,22.36230981,0.244261652,0.25332313,,,,,,,,,,,,8.685638996,1.06056725,5.997899385,,22.36230981,0.293113983,0.303987756,16.34120737,,,,,,,2.686438645,2.229285101,0.32410095,,,0.125799178,0.007253416,,0.622704259,0.357742932,0.044051394,0.204916674,,0.013684731,0.002308528,,2.957518938,1.701684613,0.179088998,0.858150312,,0.052376317,0.166218697,,4.456627841,1.726506375,0.285594586,2.288792521,,0.077050797,0.078683563,,1.7952008,0.8305864,0.055008215,0.898423409,,0.00487644,0.006306335,,,,,,,,,,68.41198078,1.14019968,44.71809972,0.745301662,1.012374603,0.01687291,,,0.53151758,0.064901401,0.367041385,,0.017937107,0.018602527,0.53151758,0.064901401,0.367041385,,0.017937107,0.018602527
BE,MFH-small_P6_EPB-solid,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,190,,0-5000,3,,,massive brick,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,16.70497167,1057.981539,10.71261037,5.396261011,,0.596100292,678.4653231,341.7631973,,37.75301846,,,,,,,,,,,,,,,,9.517184603,1.195425762,5.396261011,,23.04676105,0.374232917,0.221867375,,,,,,,,,,,,11.42062152,1.434510915,5.396261011,,23.04676105,0.4490795,0.26624085,18.9667138,,,,,,,4.281483328,3.552899676,0.51653248,,,0.200491117,0.011560055,,0.488748772,0.280785648,0.034575104,0.160835214,,0.010740886,0.00181192,,2.9283891,1.781501417,0.20103335,0.747335847,,0.063363596,0.135154891,,4.518348467,1.825531863,0.30576429,2.242031426,,0.087446218,0.05757467,,4.488002,2.076465999,0.137520538,2.246058524,,0.012191101,0.015765839,,,,,,,,,,59.8624182,0.99770697,43.39004504,0.723167417,0.945196077,0.015753268,,,0.602140236,0.075633076,0.284512176,,0.023677243,0.014037268,0.602140236,0.075633076,0.284512176,,0.023677243,0.014037268
BE,MFH-small_P6_EPB-timber,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,190,,0-5000,3,,,frame wood,,New Standard,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,13.3326923,844.4038459,8.503634923,4.379901956,,0.449155425,538.5635451,277.3937905,,28.44651026,,,,,,,,,,,,,,,,7.65092928,0.852705642,4.379901956,,23.00371569,0.284689034,0.164466392,,,,,,,,,,,,9.181115137,1.023246771,4.379901956,,23.00371569,0.34162684,0.19735967,15.12325037,,,,,,,4.281483328,3.552899676,0.51653248,,,0.200491117,0.011560055,,0.33039736,0.138540369,0.013060317,0.171267968,,0.004881828,0.002646877,,1.632981536,0.854776704,0.070046333,0.661562771,,0.020940067,0.025655662,,2.59982808,1.028246532,0.115545974,1.301012694,,0.046184921,0.108837959,,4.488002,2.076465999,0.137520538,2.246058524,,0.012191101,0.015765839,,,,,,,,,,75.00360597,1.250060099,43.47123801,0.724520634,1.184267463,0.019737791,,,0.607086103,0.067660506,0.289613796,,0.022589512,0.013050083,0.607086103,0.067660506,0.289613796,,0.022589512,0.013050083
BE,MFH-small_P6_Passive,KU Leuven,KU Leuven,Residential,Multi-family house,New Built,Belgium,,,2020-Today,Conceptual design,Other,190,,0-5000,3,,,massive brick,,New Advanced,-,No certification,,,,,,,No data,,No data,,No data,,No data,,No data,,,,,,,,,,,,,,,,,,,,,,,,,60,MMG-Building-LCA-Tool,Ecoinvent 2.2,No,GLEIS,ABC,PCMODW,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,not in scope,,17.26837397,1093.663685,10.99129746,5.614024206,,0.663052306,696.1155055,355.5548664,,41.99331269,,,,,,,,,,,,,,,,9.787127061,1.204170395,5.614024206,,21.02609718,0.370213383,0.292838923,,,,,,,,,,,,11.74455247,1.445004474,5.614024206,,21.02609718,0.444256059,0.351406708,19.59924392,,,,,,,4.281483328,3.552899676,0.51653248,,,0.200491117,0.011560055,,0.488748772,0.280785648,0.034575104,0.160835214,,0.010740886,0.00181192,,3.345888811,2.008308296,0.216611267,0.882204166,,0.064999004,0.173766078,,4.664251056,1.868667441,0.298931007,2.324926302,,0.081791275,0.089935031,,4.488002,2.076465999,0.137520538,2.246058524,,0.012191101,0.015765839,,,,,,,,,,57.90933193,0.965155532,47.55994379,0.79266573,0.914357873,0.015239298,,,0.599234977,0.073727562,0.286440856,,0.022667,0.017929605,0.599234977,0.073727562,0.286440856,,0.022667,0.017929605
